accident_severity,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_home_area_type,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_(district),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
3,2,9,0,18,0,0,0,0,0,0,2,1,6,2,45,7,1598,1,8,1,1,2,384620,434130,4,2,1,6,72,3,682,6,30,0,4,6,0,0,4,1,1,1,0,0,1,1,1,1,2,45,7,3,0,0,0,0,0,9,1,1
3,1,9,0,4,0,8,0,0,0,0,1,1,6,1,43,7,1951,2,11,1,2,4,387080,406590,6,4,2,6,106,3,664,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,5,0,1,0,0,0,0,2,1,6,2,47,8,1390,1,3,2,1,2,536124,209239,41,2,1,1,430,3,10,7,40,1,4,3,10,0,0,1,1,2,0,0,2,2,1,1,2,47,8,3,0,0,0,0,0,9,2,10
3,2,9,0,18,0,8,0,0,0,0,1,1,6,1,38,7,1368,1,9,1,1,2,539650,176760,1,2,1,6,6,3,2,1,30,1,4,5,0,0,0,4,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,17,0,0,2,0,1,11,3,1,6,1,21,5,1388,1,12,2,1,1,405983,306756,21,1,1,1,252,5,210,6,50,0,4,6,0,0,0,1,2,2,0,0,2,2,1,2,2,19,4,3,0,0,1,0,0,9,2,7
3,1,9,0,2,0,1,0,0,0,0,1,1,6,2,30,6,1995,1,7,1,2,2,533500,190490,1,2,2,2,31,3,10,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,2,2,2,33,6,3,0,0,1,0,0,9,1,5
3,1,9,0,3,0,1,0,0,0,0,2,1,6,1,53,8,1339,1,10,1,1,2,524860,196230,1,2,1,3,30,3,1000,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,1,1,1,53,8,3,0,0,0,0,0,9,1,10
3,2,9,0,9,0,6,0,0,0,0,3,1,6,2,30,6,1796,1,3,1,4,2,423842,424208,13,2,4,3,203,4,6123,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,2,1,12,3,3,0,0,1,0,0,9,1,5
3,1,9,0,13,0,0,0,0,0,0,3,1,6,3,38,7,1598,1,8,1,1,2,334712,343291,60,2,1,6,725,3,539,6,60,0,4,6,0,0,0,1,1,1,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,3,0,9,0,8,0,0,0,0,3,1,6,1,40,7,1598,1,8,1,1,2,527100,178380,1,2,1,4,12,4,304,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,1,1,1,40,7,3,0,0,0,0,0,3,1,2
3,2,9,0,4,0,0,0,0,1,0,1,1,1,1,31,6,1596,1,6,1,1,3,514850,183180,1,3,1,7,27,3,40,6,50,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,1,0,17,0,8,0,0,0,0,2,1,6,2,51,8,1598,1,8,1,1,2,496487,145279,45,2,1,4,517,5,23,6,30,1,4,6,0,0,0,1,4,1,0,0,1,1,1,1,2,51,8,3,0,0,0,0,0,1,1,9
3,1,9,0,4,0,0,0,0,0,0,1,1,6,1,22,5,1229,1,9,3,1,2,299270,514880,3,2,1,4,63,3,595,6,60,0,4,6,0,0,0,1,1,1,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,9,0,8,0,0,0,0,3,1,6,3,38,7,1598,1,8,1,1,2,523160,175280,1,2,1,2,10,3,205,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,6,1,40,7,1998,2,8,1,1,2,413340,297870,20,2,1,6,300,3,453,6,30,6,2,4,4148,0,0,1,1,1,0,0,1,1,1,1,1,40,7,3,0,0,0,0,0,9,1,6
3,1,5,0,14,0,8,0,0,0,0,1,1,6,1,38,7,599,1,15,1,1,2,518150,180790,1,2,1,5,27,3,4020,6,30,3,4,6,0,0,4,1,9,4,0,0,1,2,1,1,1,38,7,3,0,0,0,0,0,5,1,4
3,1,9,0,18,0,8,0,0,0,0,1,1,5,2,56,9,1598,1,8,3,1,2,385041,342067,21,2,1,6,255,3,500,1,50,1,4,1,6,0,0,1,1,1,0,0,2,2,1,1,2,56,9,3,0,0,0,0,0,9,3,6
2,2,9,0,18,0,8,0,0,0,0,1,1,6,2,22,5,1598,1,11,1,3,2,385960,401930,6,2,3,1,102,3,664,3,30,6,2,5,0,0,5,1,1,1,0,0,1,1,2,1,2,22,5,3,0,0,0,0,0,9,1,1
3,2,9,0,17,0,8,1,0,0,0,1,1,6,2,23,5,1242,1,13,1,1,3,561037,178083,42,3,1,7,462,3,126,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,2,23,5,3,0,0,0,0,0,9,1,5
3,1,2,0,18,0,8,0,0,0,0,2,1,6,1,17,4,1598,1,8,1,1,2,437000,280030,20,2,1,6,302,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,17,4,3,0,0,0,0,0,2,1,5
3,1,9,0,18,0,0,1,0,1,0,4,1,6,2,19,4,1596,1,13,2,2,1,500107,406529,16,1,2,5,232,6,0,6,60,0,4,6,0,0,0,6,1,1,7,0,2,2,2,2,2,24,5,3,0,0,1,0,0,9,3,6
3,1,9,0,18,0,8,0,0,0,0,4,1,6,2,37,7,1388,1,13,1,1,1,524140,182160,1,1,1,6,12,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,3,2,33,6,3,9,9,0,0,2,0,1,2
3,2,1,0,16,0,0,0,0,0,0,1,1,6,1,58,9,1598,1,8,3,1,2,238897,73691,50,2,1,5,596,6,0,2,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,58,9,3,0,0,0,0,0,1,3,4
3,2,8,0,6,0,0,0,0,0,0,4,1,1,1,36,7,998,1,1,1,1,2,526200,177720,1,2,1,1,12,3,308,6,30,0,4,6,0,0,5,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,1,0,18,0,8,0,0,0,0,1,1,6,1,31,6,1598,1,8,1,1,2,529970,180870,1,2,1,4,1,3,400,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,31,6,3,0,0,0,0,0,1,1,2
3,1,1,0,7,9,8,0,0,0,0,1,1,6,2,14,3,1598,1,8,1,1,2,522737,208480,41,2,1,2,438,6,422,6,30,8,4,6,0,0,0,1,4,2,0,0,1,2,1,1,2,14,3,3,0,0,0,0,0,1,1,6
3,1,9,0,18,0,0,0,0,0,0,1,1,6,2,38,7,1560,2,4,1,1,1,420275,412972,13,1,1,4,203,6,0,6,30,0,4,6,0,0,0,1,5,2,0,0,1,1,1,3,1,11,3,3,5,1,0,0,0,0,1,5
2,2,9,0,18,0,0,0,0,1,11,4,1,6,1,45,7,2696,2,10,1,3,2,441464,477653,12,2,3,7,181,3,168,3,70,0,4,6,0,0,0,6,1,1,0,0,2,1,3,2,2,44,7,3,0,0,1,0,0,9,1,9
3,2,9,0,18,0,4,0,0,0,0,1,1,6,1,50,8,3950,1,17,1,1,2,492380,367918,32,2,1,1,353,3,46,1,70,1,4,5,159,0,0,4,8,4,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,2,0,0,0,0,3,1,6,2,56,9,1598,2,1,3,2,2,306554,667685,95,2,2,4,940,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,1,1,2,56,9,3,0,0,0,0,0,9,3,5
3,1,9,0,9,0,6,0,0,0,0,3,1,6,2,40,7,1896,2,8,1,1,2,544260,101205,47,2,1,4,554,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,1,0,0,0,0,0,1,6,2,35,6,1587,1,11,1,2,2,457248,448877,12,2,2,4,189,5,286,6,30,3,3,6,5611,0,0,1,2,2,0,0,1,2,2,2,2,10,2,3,0,0,2,0,0,9,1,4
3,1,9,0,9,0,8,0,0,0,0,1,1,6,2,33,6,1598,1,8,1,2,2,420320,420131,13,2,2,4,203,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,1,1,2,33,6,3,0,0,0,0,0,9,1,7
3,2,9,0,2,0,0,0,0,0,0,0,1,6,2,38,7,1388,1,17,2,1,2,250390,62130,50,2,1,5,584,6,0,6,30,0,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,3,0,1,0,0,0,0,2,1,6,1,67,10,1968,2,2,1,1,3,298375,144901,52,3,1,2,609,3,39,6,40,1,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,11,0,8,0,0,0,0,4,1,6,1,18,4,1360,1,11,1,1,2,526330,192250,1,2,1,6,30,3,1000,2,30,3,4,6,0,0,4,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,19,0,18,0,8,0,0,0,0,1,1,6,1,38,7,1598,1,8,1,1,1,464572,260345,34,1,1,3,381,6,6101,6,30,3,4,6,6101,0,0,1,1,2,0,0,2,3,1,3,2,33,6,3,5,1,0,0,0,0,2,7
3,1,9,0,18,0,1,0,0,0,0,1,1,6,1,38,7,2231,2,8,1,8,4,445833,196629,43,4,8,1,483,3,415,6,30,3,4,6,0,0,4,1,1,1,0,0,2,1,2,2,2,3,1,3,0,0,1,0,0,9,1,10
3,2,9,0,4,0,0,0,0,0,0,1,1,6,2,76,11,1598,1,8,1,1,2,354500,422420,4,2,1,7,83,6,0,3,30,0,4,6,0,2,4,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,8,0,18,0,0,0,0,0,0,1,1,6,1,40,7,1497,8,7,1,1,2,538050,181860,1,2,1,1,5,6,0,6,20,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,2,1,30,6,1598,1,8,1,1,2,457999,146313,44,2,1,3,490,1,3,3,70,0,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,30,6,3,0,0,0,0,0,9,1,2
3,2,9,0,4,0,7,0,0,0,0,1,1,2,2,41,7,1796,1,11,1,3,3,555050,171990,46,3,3,5,532,3,2,7,70,5,4,3,225,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,1,0,0,0,0,1,1,6,2,55,8,1896,2,13,1,1,2,385585,349116,21,2,1,5,253,3,527,1,30,1,4,6,96,0,0,1,2,2,0,0,2,1,1,1,2,55,8,3,0,0,0,0,0,9,1,8
3,2,9,0,18,0,0,0,0,0,0,1,1,6,1,38,7,1399,2,6,1,1,2,549470,176060,1,2,1,4,18,5,0,6,30,0,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,18,0,0,0,0,1,0,1,1,6,1,20,4,1149,1,13,1,4,2,557230,111867,47,2,4,4,556,3,267,6,60,0,4,6,0,0,0,4,2,2,0,0,2,1,3,2,1,18,4,3,0,0,2,0,0,9,1,4
3,2,1,0,18,0,0,0,0,1,0,2,1,6,1,13,3,1598,1,8,3,1,2,365145,343030,7,2,1,7,129,3,525,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,13,3,3,0,0,0,0,0,1,3,6
2,1,1,0,16,0,0,0,0,0,0,1,1,6,1,23,5,1598,1,8,1,1,2,351492,170138,52,2,1,5,605,4,3129,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,23,5,2,0,0,0,0,0,1,1,5
2,2,3,0,18,0,0,0,0,0,0,1,1,6,1,19,4,124,1,1,1,1,2,580104,189504,42,2,1,4,453,3,129,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,19,4,2,0,0,0,0,0,3,1,5
3,1,9,0,9,0,5,0,0,0,0,1,1,6,1,61,9,1364,1,2,1,1,2,492830,183352,43,2,1,3,477,6,864,6,30,3,4,6,864,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,4,1,6,2,47,8,1587,1,15,1,5,2,380060,410620,6,2,5,3,101,3,58,3,30,3,4,4,6216,0,8,1,1,1,0,0,1,1,3,2,1,42,7,3,0,0,1,0,0,9,1,7
2,1,5,0,14,0,8,1,0,0,0,3,1,6,1,59,9,1188,1,16,1,1,4,486706,505823,12,4,1,1,186,3,169,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,59,9,2,0,0,0,0,0,5,1,10
3,2,9,0,18,0,8,0,0,0,0,1,1,5,1,37,7,2902,2,12,1,3,2,398909,312532,21,2,3,7,250,6,31,6,30,3,4,6,30,0,0,1,1,1,0,0,1,1,2,1,1,37,7,3,0,0,0,0,0,9,1,2
2,2,9,0,18,0,0,0,0,0,0,3,1,5,2,48,8,1242,1,8,1,4,3,561872,195654,42,3,4,5,452,6,0,6,20,0,4,6,0,0,0,1,1,1,0,0,1,1,3,1,2,48,8,3,0,0,0,0,0,9,1,10
3,2,9,0,18,0,0,0,0,0,0,1,1,6,2,23,5,1360,1,13,1,2,2,428601,430771,13,2,2,3,204,6,0,6,30,0,4,6,0,0,0,4,1,2,0,0,1,1,2,1,2,23,5,3,0,0,0,0,0,9,1,5
3,1,9,0,9,7,5,0,0,0,0,1,1,6,2,51,8,2902,2,8,1,1,2,396440,278050,22,2,1,6,270,4,4551,9,60,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,6,2,54,8,998,1,4,1,1,2,325733,699254,94,2,1,4,925,5,0,6,40,5,4,4,921,0,0,4,1,2,0,0,1,1,1,1,2,54,8,3,0,0,0,0,0,9,3,5
3,1,9,0,4,0,2,0,0,0,0,2,1,6,1,34,6,1390,1,13,2,1,2,427285,575423,10,2,1,6,139,4,1505,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,21,1,16,0,0,1,0,0,0,0,1,1,1,51,8,12600,2,13,1,38,2,602095,214350,42,2,38,4,455,6,0,6,40,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,18,0,0,0,0,5,6,1,1,6,1,29,6,1900,2,15,1,4,4,388140,253100,22,4,4,7,277,1,5,3,70,0,4,6,0,0,0,4,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,2,0,0,0,0,4,1,6,1,50,8,1685,2,8,1,1,2,373782,164808,52,2,1,5,611,6,0,6,30,9,2,6,0,0,4,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,6,1,25,5,1798,8,8,1,2,2,521190,188580,1,2,2,2,28,3,4006,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,1,1,25,5,3,0,0,0,0,0,9,1,3
3,1,9,0,17,0,0,1,0,1,7,1,1,6,1,18,4,1796,1,10,1,6,1,461322,409514,14,1,6,2,211,6,0,6,30,0,4,6,0,0,0,6,2,2,0,0,2,1,3,2,2,17,4,3,0,0,2,0,0,9,1,1
3,2,9,0,18,0,1,0,0,0,0,3,1,6,1,52,8,1685,2,1,1,1,2,368150,353532,7,2,1,3,129,5,524,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,52,8,3,0,0,0,0,0,9,1,8
3,1,1,0,18,0,0,0,8,0,0,1,1,6,1,28,6,1598,1,8,1,1,2,520120,180090,1,2,1,7,27,3,4020,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,28,6,3,0,0,0,0,0,1,1,10
3,2,9,0,18,0,2,0,0,0,0,1,1,2,1,47,8,1598,1,8,1,1,2,433670,334570,30,2,1,3,323,3,5111,3,40,6,2,3,5111,0,1,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,4,0,1,0,0,0,0,2,1,6,2,35,6,1998,1,12,3,1,2,336330,671304,95,2,1,4,921,3,6094,6,50,9,2,6,0,0,0,1,1,1,0,0,2,2,1,1,2,35,6,3,0,0,0,0,0,9,3,5
3,1,8,0,18,0,2,0,0,0,0,3,1,1,1,58,9,2499,2,4,1,1,1,530820,175940,1,1,1,1,9,3,203,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,1,3,1,36,7,3,5,1,0,0,2,0,1,2
3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,22,5,1339,1,12,1,1,2,535920,181680,1,2,1,3,5,4,140,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,4,0,1,0,0,0,0,2,1,6,2,28,6,1896,2,12,1,4,2,524070,223834,41,2,4,5,435,6,302,6,40,1,4,3,602,0,7,1,2,2,0,0,1,2,2,1,2,28,6,3,0,0,0,0,0,9,1,10
3,1,3,0,4,0,1,0,0,0,0,0,1,6,1,21,5,124,1,3,1,1,1,534680,167550,1,1,1,5,20,3,215,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,21,5,3,0,0,0,0,0,3,1,5
3,1,9,0,18,0,4,0,0,0,0,3,1,1,2,45,7,1360,1,17,1,2,2,525740,134935,47,2,2,7,560,6,0,1,20,2,4,6,0,0,0,1,1,1,0,0,1,1,1,1,2,45,7,3,0,0,0,0,0,9,1,6
2,1,9,0,5,0,6,0,0,0,10,1,1,6,2,73,10,1598,1,8,1,2,1,195340,236720,63,1,2,5,752,3,40,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,2,1,2,73,10,2,0,0,0,0,0,9,1,5
3,1,1,0,18,0,8,0,0,0,0,3,1,4,1,14,3,1598,1,8,1,1,2,522120,183460,1,2,1,5,28,3,4000,6,30,2,4,5,0,0,1,1,1,1,0,0,1,1,1,1,1,14,3,3,0,0,0,0,0,1,1,2
3,4,9,0,3,0,0,0,0,0,0,2,1,2,2,51,8,1339,1,8,1,3,4,342988,368309,7,4,3,2,130,3,56,3,50,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,10,0,1,0,0,0,0,3,1,6,1,23,5,1332,1,17,1,1,2,372380,430570,4,2,1,5,75,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,23,5,3,0,0,0,0,0,9,1,2
3,1,9,0,1,0,0,0,0,0,0,2,1,6,2,55,8,1995,2,2,1,1,2,420076,562928,10,2,1,3,146,3,694,3,30,0,4,6,0,0,8,4,1,1,0,2,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,2,0,1,10,4,1,6,2,36,7,1598,1,8,1,3,2,206540,230690,63,2,3,1,752,4,4329,6,60,0,4,6,0,0,0,1,1,1,4,2,2,1,1,2,2,15,3,3,0,0,1,0,0,9,3,5
3,2,9,0,6,0,1,0,0,0,0,4,1,6,2,33,6,1599,1,12,1,2,2,589434,185926,42,2,2,1,460,3,13,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,2,2,12,3,3,0,0,1,0,0,9,1,3
3,2,9,0,18,0,0,0,0,0,0,3,1,6,1,43,7,1898,1,13,1,1,2,449191,131996,44,2,1,1,502,3,34,3,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,43,7,3,0,0,0,0,0,9,1,9
3,1,9,0,4,0,4,0,0,0,0,1,1,6,1,70,10,1796,1,6,1,4,2,533467,384888,32,2,4,5,351,3,16,1,60,1,4,3,157,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,9,0,2,0,0,0,0,1,1,6,1,31,6,1364,1,6,1,2,1,422447,432853,13,1,2,6,204,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,3,2,55,8,3,5,1,0,0,0,0,1,7
3,1,19,0,5,0,3,0,0,0,0,3,1,6,1,45,7,2143,2,4,1,1,2,565126,105113,47,2,1,3,556,3,259,1,30,1,4,6,0,0,0,1,1,1,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,5,0,6,0,0,0,0,3,1,2,2,33,6,1461,2,5,1,2,2,487295,409449,16,2,2,3,232,6,0,6,40,6,4,6,0,0,0,1,1,1,0,0,2,2,1,1,2,33,6,3,0,0,0,0,0,9,1,2
3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,52,8,1995,2,9,1,3,3,502820,178174,43,3,3,7,473,1,4,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,3,2,2,48,8,3,0,0,1,0,0,9,1,5
2,1,5,0,13,0,0,1,0,7,0,1,1,6,1,28,6,599,1,12,1,1,2,451301,341306,31,2,1,7,342,3,6002,6,40,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,28,6,2,0,0,0,0,0,5,1,1
3,1,11,0,18,0,8,0,0,0,0,0,1,1,1,58,9,6692,2,6,1,3,2,532430,164660,1,2,3,3,20,3,235,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,3,2,2,50,8,3,0,0,0,4,0,11,1,5
3,1,9,0,18,0,1,0,0,0,0,1,1,6,1,38,7,1390,1,10,1,2,3,537930,181000,1,3,2,7,5,3,13,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,2,19,0,18,0,0,0,0,0,0,2,1,1,1,47,8,2464,2,8,2,1,2,464851,380824,31,2,1,5,341,3,1,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,3,0,13,0,8,0,0,0,0,1,1,6,1,20,4,1598,1,8,1,1,2,452740,190376,43,2,1,2,484,6,189,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,1,1,1,20,4,3,0,0,0,0,0,3,1,10
3,2,8,0,18,0,4,0,0,0,0,3,1,6,1,38,7,1896,2,8,1,1,2,402780,297980,20,2,1,7,307,3,4148,1,30,1,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,1,0,18,0,8,0,0,0,0,4,1,2,1,31,6,1598,1,8,1,1,2,620674,308520,36,2,1,2,404,3,140,1,30,1,4,4,1108,0,0,1,1,1,0,0,1,2,1,1,1,31,6,3,0,0,0,0,0,1,1,4
3,2,9,0,9,0,8,0,0,0,0,3,1,1,1,31,6,1396,1,2,1,1,2,323483,660205,95,2,1,6,929,6,0,6,30,3,4,6,0,0,0,4,5,2,4,0,1,1,1,1,1,31,6,3,0,0,0,0,0,9,1,5
3,3,9,0,3,0,0,0,0,0,0,2,1,6,1,37,7,1598,1,8,1,1,5,326607,358533,60,5,1,2,724,3,5104,6,40,0,4,6,0,0,0,1,8,2,4,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,0,0,0,0,0,1,1,6,2,29,6,1389,1,19,1,1,2,498443,372340,32,2,1,5,352,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,1,1,2,29,6,3,0,0,0,0,0,9,1,5
3,2,9,0,9,0,5,0,0,0,0,2,1,5,1,27,6,1753,2,9,1,1,2,407763,278632,20,2,1,5,300,3,435,3,30,8,4,6,0,0,0,4,2,2,0,0,1,2,1,1,1,27,6,3,0,0,0,0,0,9,1,3
3,1,9,0,18,0,0,0,0,0,0,2,1,1,2,30,6,1598,1,8,3,1,2,310750,268770,63,2,1,4,753,3,483,6,60,0,4,6,0,0,0,1,2,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,3,1,0,18,4,1,0,11,0,0,1,1,2,1,41,7,1598,1,8,1,1,3,561880,140890,46,3,1,6,543,5,560,6,40,8,4,6,0,0,5,1,1,1,0,2,2,1,1,1,1,41,7,2,0,0,0,0,0,1,1,5
3,1,9,0,9,0,6,0,0,0,0,1,1,6,1,65,9,1560,2,9,1,1,2,399310,300970,20,2,1,6,307,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,8,0,5,0,0,0,0,7,11,4,1,1,1,59,9,1598,1,8,1,3,2,448264,412771,13,2,3,6,206,3,6201,6,60,0,4,6,0,0,0,6,1,2,0,0,2,1,1,1,1,59,9,2,0,0,0,0,0,8,1,4
3,1,19,0,17,0,0,2,0,0,0,1,1,1,1,22,5,2402,2,14,2,1,1,489039,125986,47,1,1,6,559,3,286,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,22,5,3,0,0,0,0,0,19,2,9
3,1,9,0,3,0,0,0,0,0,0,2,1,6,1,67,10,1794,1,8,1,2,2,522580,180970,1,2,2,1,11,3,40,3,40,0,4,6,0,0,4,4,1,1,0,0,1,2,1,2,2,20,4,3,0,0,2,0,0,9,1,7
3,2,19,0,1,0,0,0,0,0,0,2,1,1,1,27,6,2402,2,7,1,2,3,392719,299398,20,3,2,3,309,3,4124,6,30,0,4,6,0,0,4,7,2,2,0,7,1,2,2,1,1,27,6,3,0,0,0,0,0,19,1,2
3,1,9,0,9,0,8,0,0,0,0,1,1,6,2,24,5,1598,1,10,1,1,2,449001,213456,43,2,1,2,481,6,265,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,9,0,10,0,8,0,0,0,0,3,1,6,1,55,8,2987,2,5,1,2,3,527650,167810,1,3,2,1,22,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,2,2,50,8,3,0,0,1,0,0,9,1,3
2,2,9,0,4,0,1,0,0,0,0,2,1,6,2,27,6,1598,2,3,3,2,2,431920,146593,44,2,2,1,501,3,342,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,3,0,13,0,8,0,0,0,0,3,1,6,1,25,5,124,1,5,1,1,2,542620,187750,1,2,1,5,14,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,25,5,3,0,0,0,0,0,3,1,4
3,1,20,0,15,0,0,0,0,0,0,4,1,1,1,58,9,4500,2,1,1,1,2,530800,179540,1,2,1,5,9,3,3036,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
